0.96843	-0.0327469	0.0186563	0.246422	0.96843	-0.0327469	0.0186563	0.246422	0.96843	-0.0327469	0.0186563	0.246422	0.96843	-0.0327469	0.0186563	0.246422
0.968419	-0.0327472	0.018717	0.24646	0.968419	-0.0327472	0.018717	0.24646	0.968419	-0.0327472	0.018717	0.24646	0.968419	-0.0327472	0.018717	0.24646
0.968421	-0.0327432	0.0186864	0.246455	0.968421	-0.0327432	0.0186864	0.246455	0.968421	-0.0327432	0.0186864	0.246455	0.968421	-0.0327432	0.0186864	0.246455
0.968421	-0.0327432	0.0186864	0.246455	0.968421	-0.0327432	0.0186864	0.246455	0.968421	-0.0327432	0.0186864	0.246455	0.968421	-0.0327432	0.0186864	0.246455
0.96842	-0.0326626	0.0187204	0.246466	0.96842	-0.0326626	0.0187204	0.246466	0.96842	-0.0326626	0.0187204	0.246466	0.96842	-0.0326626	0.0187204	0.246466
0.968425	-0.0325973	0.0187545	0.246453	0.968425	-0.0325973	0.0187545	0.246453	0.968425	-0.0325973	0.0187545	0.246453	0.968425	-0.0325973	0.0187545	0.246453
0.968433	-0.0326119	0.0186775	0.246426	0.968433	-0.0326119	0.0186775	0.246426	0.968433	-0.0326119	0.0186775	0.246426	0.968433	-0.0326119	0.0186775	0.246426
0.96844	-0.0326055	0.0186334	0.246401	0.96844	-0.0326055	0.0186334	0.246401	0.96844	-0.0326055	0.0186334	0.246401	0.96844	-0.0326055	0.0186334	0.246401
0.96844	-0.0326055	0.0186334	0.246401	0.96844	-0.0326055	0.0186334	0.246401	0.96844	-0.0326055	0.0186334	0.246401	0.96844	-0.0326055	0.0186334	0.246401
0.968445	-0.0325011	0.0185868	0.246399	0.968445	-0.0325011	0.0185868	0.246399	0.968445	-0.0325011	0.0185868	0.246399	0.968445	-0.0325011	0.0185868	0.246399
0.968454	-0.0324969	0.0185263	0.24637	0.968454	-0.0324969	0.0185263	0.24637	0.968454	-0.0324969	0.0185263	0.24637	0.968454	-0.0324969	0.0185263	0.24637
0.968468	-0.0325214	0.0184527	0.246316	0.968468	-0.0325214	0.0184527	0.246316	0.968468	-0.0325214	0.0184527	0.246316	0.968468	-0.0325214	0.0184527	0.246316
0.968467	-0.0324643	0.0185212	0.246322	0.968467	-0.0324643	0.0185212	0.246322	0.968467	-0.0324643	0.0185212	0.246322	0.968467	-0.0324643	0.0185212	0.246322
0.968467	-0.0324643	0.0185212	0.246322	0.968467	-0.0324643	0.0185212	0.246322	0.968467	-0.0324643	0.0185212	0.246322	0.968467	-0.0324643	0.0185212	0.246322
0.968449	-0.0323416	0.0185936	0.246404	0.968449	-0.0323416	0.0185936	0.246404	0.968449	-0.0323416	0.0185936	0.246404	0.968449	-0.0323416	0.0185936	0.246404
0.968449	-0.0323636	0.0186319	0.246399	0.968449	-0.0323636	0.0186319	0.246399	0.968449	-0.0323636	0.0186319	0.246399	0.968449	-0.0323636	0.0186319	0.246399
0.968442	-0.0324033	0.0187018	0.246415	0.968442	-0.0324033	0.0187018	0.246415	0.968442	-0.0324033	0.0187018	0.246415	0.968442	-0.0324033	0.0187018	0.246415
0.968467	-0.0323973	0.0186784	0.24632	0.968467	-0.0323973	0.0186784	0.24632	0.968467	-0.0323973	0.0186784	0.24632	0.968467	-0.0323973	0.0186784	0.24632
0.968467	-0.0323973	0.0186784	0.24632	0.968467	-0.0323973	0.0186784	0.24632	0.968467	-0.0323973	0.0186784	0.24632	0.968467	-0.0323973	0.0186784	0.24632
0.968476	-0.0324002	0.0186299	0.246286	0.968476	-0.0324002	0.0186299	0.246286	0.968476	-0.0324002	0.0186299	0.246286	0.968476	-0.0324002	0.0186299	0.246286
0.968482	-0.0323716	0.0186057	0.24627	0.968482	-0.0323716	0.0186057	0.24627	0.968482	-0.0323716	0.0186057	0.24627	0.968482	-0.0323716	0.0186057	0.24627
0.968493	-0.0324221	0.0185441	0.246223	0.968493	-0.0324221	0.0185441	0.246223	0.968493	-0.0324221	0.0185441	0.246223	0.968493	-0.0324221	0.0185441	0.246223
0.968487	-0.0324803	0.0185938	0.246238	0.968487	-0.0324803	0.0185938	0.246238	0.968487	-0.0324803	0.0185938	0.246238	0.968487	-0.0324803	0.0185938	0.246238
0.968487	-0.0324803	0.0185938	0.246238	0.968487	-0.0324803	0.0185938	0.246238	0.968487	-0.0324803	0.0185938	0.246238	0.968487	-0.0324803	0.0185938	0.246238
0.968483	-0.0325005	0.018621	0.246246	0.968483	-0.0325005	0.018621	0.246246	0.968483	-0.0325005	0.018621	0.246246	0.968483	-0.0325005	0.018621	0.246246
0.968492	-0.0326576	0.0186319	0.246189	0.968492	-0.0326576	0.0186319	0.246189	0.968492	-0.0326576	0.0186319	0.246189	0.968492	-0.0326576	0.0186319	0.246189
0.968492	-0.0326576	0.0186319	0.246189	0.968492	-0.0326576	0.0186319	0.246189	0.968492	-0.0326576	0.0186319	0.246189	0.968492	-0.0326576	0.0186319	0.246189
0.968497	-0.0326589	0.0185701	0.246174	0.968497	-0.0326589	0.0185701	0.246174	0.968497	-0.0326589	0.0185701	0.246174	0.968497	-0.0326589	0.0185701	0.246174
0.968497	-0.0326589	0.0185701	0.246174	0.968497	-0.0326589	0.0185701	0.246174	0.968497	-0.0326589	0.0185701	0.246174	0.968497	-0.0326589	0.0185701	0.246174
0.968482	-0.0325538	0.0185991	0.246246	0.968482	-0.0325538	0.0185991	0.246246	0.968482	-0.0325538	0.0185991	0.246246	0.968482	-0.0325538	0.0185991	0.246246
0.968493	-0.0325722	0.0185759	0.246204	0.968493	-0.0325722	0.0185759	0.246204	0.968493	-0.0325722	0.0185759	0.246204	0.968493	-0.0325722	0.0185759	0.246204
0.968494	-0.0325024	0.0185946	0.246206	0.968494	-0.0325024	0.0185946	0.246206	0.968494	-0.0325024	0.0185946	0.246206	0.968494	-0.0325024	0.0185946	0.246206
0.968489	-0.0324459	0.0185395	0.246236	0.968489	-0.0324459	0.0185395	0.246236	0.968489	-0.0324459	0.0185395	0.246236	0.968489	-0.0324459	0.0185395	0.246236
0.968457	-0.0324508	0.0186996	0.246348	0.968457	-0.0324508	0.0186996	0.246348	0.968457	-0.0324508	0.0186996	0.246348	0.968457	-0.0324508	0.0186996	0.246348
0.968457	-0.0324508	0.0186996	0.246348	0.968457	-0.0324508	0.0186996	0.246348	0.968457	-0.0324508	0.0186996	0.246348	0.968457	-0.0324508	0.0186996	0.246348
0.968474	-0.0324401	0.0186245	0.24629	0.968474	-0.0324401	0.0186245	0.24629	0.968474	-0.0324401	0.0186245	0.24629	0.968474	-0.0324401	0.0186245	0.24629
0.968491	-0.0325539	0.0185378	0.246213	0.968491	-0.0325539	0.0185378	0.246213	0.968491	-0.0325539	0.0185378	0.246213	0.968491	-0.0325539	0.0185378	0.246213
0.968484	-0.0325569	0.0185676	0.246241	0.968484	-0.0325569	0.0185676	0.246241	0.968484	-0.0325569	0.0185676	0.246241	0.968484	-0.0325569	0.0185676	0.246241
0.968499	-0.0325129	0.0185102	0.246192	0.968499	-0.0325129	0.0185102	0.246192	0.968499	-0.0325129	0.0185102	0.246192	0.968499	-0.0325129	0.0185102	0.246192
0.968499	-0.0325129	0.0185102	0.246192	0.968499	-0.0325129	0.0185102	0.246192	0.968499	-0.0325129	0.0185102	0.246192	0.968499	-0.0325129	0.0185102	0.246192
0.9685	-0.0325192	0.0185028	0.246186	0.9685	-0.0325192	0.0185028	0.246186	0.9685	-0.0325192	0.0185028	0.246186	0.9685	-0.0325192	0.0185028	0.246186
0.968497	-0.0325686	0.0185664	0.246186	0.968497	-0.0325686	0.0185664	0.246186	0.968497	-0.0325686	0.0185664	0.246186	0.968497	-0.0325686	0.0185664	0.246186
0.968491	-0.0325859	0.0185982	0.246207	0.968491	-0.0325859	0.0185982	0.246207	0.968491	-0.0325859	0.0185982	0.246207	0.968491	-0.0325859	0.0185982	0.246207
0.968484	-0.0326157	0.0185642	0.246234	0.968484	-0.0326157	0.0185642	0.246234	0.968484	-0.0326157	0.0185642	0.246234	0.968484	-0.0326157	0.0185642	0.246234
0.968485	-0.0327227	0.0185908	0.246212	0.968485	-0.0327227	0.0185908	0.246212	0.968485	-0.0327227	0.0185908	0.246212	0.968485	-0.0327227	0.0185908	0.246212
0.968485	-0.0327227	0.0185908	0.246212	0.968485	-0.0327227	0.0185908	0.246212	0.968485	-0.0327227	0.0185908	0.246212	0.968485	-0.0327227	0.0185908	0.246212
0.968466	-0.0326953	0.0187324	0.246279	0.968466	-0.0326953	0.0187324	0.246279	0.968466	-0.0326953	0.0187324	0.246279	0.968466	-0.0326953	0.0187324	0.246279
0.968472	-0.0327166	0.0186587	0.246257	0.968472	-0.0327166	0.0186587	0.246257	0.968472	-0.0327166	0.0186587	0.246257	0.968472	-0.0327166	0.0186587	0.246257
0.968457	-0.0325811	0.018528	0.246345	0.968457	-0.0325811	0.018528	0.246345	0.968457	-0.0325811	0.018528	0.246345	0.968457	-0.0325811	0.018528	0.246345
0.968477	-0.0326589	0.0184419	0.246264	0.968477	-0.0326589	0.0184419	0.246264	0.968477	-0.0326589	0.0184419	0.246264	0.968477	-0.0326589	0.0184419	0.246264
0.96848	-0.032679	0.0183978	0.246252	0.96848	-0.032679	0.0183978	0.246252	0.96848	-0.032679	0.0183978	0.246252	0.96848	-0.032679	0.0183978	0.246252
0.968488	-0.0327286	0.0183375	0.246219	0.968488	-0.0327286	0.0183375	0.246219	0.968488	-0.0327286	0.0183375	0.246219	0.968488	-0.0327286	0.0183375	0.246219
0.968488	-0.0327286	0.0183375	0.246219	0.968488	-0.0327286	0.0183375	0.246219	0.968488	-0.0327286	0.0183375	0.246219	0.968488	-0.0327286	0.0183375	0.246219
0.96848	-0.0328956	0.0184707	0.246219	0.96848	-0.0328956	0.0184707	0.246219	0.96848	-0.0328956	0.0184707	0.246219	0.96848	-0.0328956	0.0184707	0.246219
0.968492	-0.0329946	0.0185622	0.24615	0.968492	-0.0329946	0.0185622	0.24615	0.968492	-0.0329946	0.0185622	0.24615	0.968492	-0.0329946	0.0185622	0.24615
0.96849	-0.0330745	0.0186149	0.246144	0.96849	-0.0330745	0.0186149	0.246144	0.96849	-0.0330745	0.0186149	0.246144	0.96849	-0.0330745	0.0186149	0.246144
0.96849	-0.0330745	0.0186149	0.246144	0.96849	-0.0330745	0.0186149	0.246144	0.96849	-0.0330745	0.0186149	0.246144	0.96849	-0.0330745	0.0186149	0.246144
0.968503	-0.0331888	0.0186006	0.246079	0.968503	-0.0331888	0.0186006	0.246079	0.968503	-0.0331888	0.0186006	0.246079	0.968503	-0.0331888	0.0186006	0.246079
0.968496	-0.0331865	0.018474	0.246115	0.968496	-0.0331865	0.018474	0.246115	0.968496	-0.0331865	0.018474	0.246115	0.968496	-0.0331865	0.018474	0.246115
0.968475	-0.033075	0.0184952	0.24621	0.968475	-0.033075	0.0184952	0.24621	0.968475	-0.033075	0.0184952	0.24621	0.968475	-0.033075	0.0184952	0.24621
0.968462	-0.0329138	0.0184568	0.246288	0.968462	-0.0329138	0.0184568	0.246288	0.968462	-0.0329138	0.0184568	0.246288	0.968462	-0.0329138	0.0184568	0.246288
0.968462	-0.0329138	0.0184568	0.246288	0.968462	-0.0329138	0.0184568	0.246288	0.968462	-0.0329138	0.0184568	0.246288	0.968462	-0.0329138	0.0184568	0.246288
0.968469	-0.0328952	0.0183913	0.246266	0.968469	-0.0328952	0.0183913	0.246266	0.968469	-0.0328952	0.0183913	0.246266	0.968469	-0.0328952	0.0183913	0.246266
0.96848	-0.0329344	0.0183212	0.246225	0.96848	-0.0329344	0.0183212	0.246225	0.96848	-0.0329344	0.0183212	0.246225	0.96848	-0.0329344	0.0183212	0.246225
0.968465	-0.0328396	0.0182922	0.246296	0.968465	-0.0328396	0.0182922	0.246296	0.968465	-0.0328396	0.0182922	0.246296	0.968465	-0.0328396	0.0182922	0.246296
0.968466	-0.0329408	0.0183462	0.246275	0.968466	-0.0329408	0.0183462	0.246275	0.968466	-0.0329408	0.0183462	0.246275	0.968466	-0.0329408	0.0183462	0.246275
0.968466	-0.0329408	0.0183462	0.246275	0.968466	-0.0329408	0.0183462	0.246275	0.968466	-0.0329408	0.0183462	0.246275	0.968466	-0.0329408	0.0183462	0.246275
0.968466	-0.0329697	0.0184385	0.246265	0.968466	-0.0329697	0.0184385	0.246265	0.968466	-0.0329697	0.0184385	0.246265	0.968466	-0.0329697	0.0184385	0.246265
0.968465	-0.0330178	0.0184196	0.246262	0.968465	-0.0330178	0.0184196	0.246262	0.968465	-0.0330178	0.0184196	0.246262	0.968465	-0.0330178	0.0184196	0.246262
0.968467	-0.0329585	0.0184139	0.246264	0.968467	-0.0329585	0.0184139	0.246264	0.968467	-0.0329585	0.0184139	0.246264	0.968467	-0.0329585	0.0184139	0.246264
0.968473	-0.0329046	0.0182163	0.246263	0.968473	-0.0329046	0.0182163	0.246263	0.968473	-0.0329046	0.0182163	0.246263	0.968473	-0.0329046	0.0182163	0.246263
0.968475	-0.0329201	0.0181952	0.246255	0.968475	-0.0329201	0.0181952	0.246255	0.968475	-0.0329201	0.0181952	0.246255	0.968475	-0.0329201	0.0181952	0.246255
0.968475	-0.0329201	0.0181952	0.246255	0.968475	-0.0329201	0.0181952	0.246255	0.968475	-0.0329201	0.0181952	0.246255	0.968475	-0.0329201	0.0181952	0.246255
0.96847	-0.0328962	0.0182391	0.246273	0.96847	-0.0328962	0.0182391	0.246273	0.96847	-0.0328962	0.0182391	0.246273	0.96847	-0.0328962	0.0182391	0.246273
0.968455	-0.0328088	0.018362	0.246336	0.968455	-0.0328088	0.018362	0.246336	0.968455	-0.0328088	0.018362	0.246336	0.968455	-0.0328088	0.018362	0.246336
0.968444	-0.0328105	0.0183927	0.246376	0.968444	-0.0328105	0.0183927	0.246376	0.968444	-0.0328105	0.0183927	0.246376	0.968444	-0.0328105	0.0183927	0.246376
0.968456	-0.0328377	0.0184075	0.246326	0.968456	-0.0328377	0.0184075	0.246326	0.968456	-0.0328377	0.0184075	0.246326	0.968456	-0.0328377	0.0184075	0.246326
0.968447	-0.032834	0.0184127	0.246359	0.968447	-0.032834	0.0184127	0.246359	0.968447	-0.032834	0.0184127	0.246359	0.968447	-0.032834	0.0184127	0.246359
0.968447	-0.032834	0.0184127	0.246359	0.968447	-0.032834	0.0184127	0.246359	0.968447	-0.032834	0.0184127	0.246359	0.968447	-0.032834	0.0184127	0.246359
0.968448	-0.032891	0.018385	0.246351	0.968448	-0.032891	0.018385	0.246351	0.968448	-0.032891	0.018385	0.246351	0.968448	-0.032891	0.018385	0.246351
0.968442	-0.0327891	0.018309	0.246392	0.968442	-0.0327891	0.018309	0.246392	0.968442	-0.0327891	0.018309	0.246392	0.968442	-0.0327891	0.018309	0.246392
0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361
0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361
0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361	0.968452	-0.0327756	0.0182376	0.246361
0.96847	-0.0328013	0.0181922	0.246289	0.96847	-0.0328013	0.0181922	0.246289	0.96847	-0.0328013	0.0181922	0.246289	0.96847	-0.0328013	0.0181922	0.246289
0.968476	-0.032781	0.0182089	0.246266	0.968476	-0.032781	0.0182089	0.246266	0.968476	-0.032781	0.0182089	0.246266	0.968476	-0.032781	0.0182089	0.246266
0.968467	-0.0327322	0.0182312	0.24631	0.968467	-0.0327322	0.0182312	0.24631	0.968467	-0.0327322	0.0182312	0.24631	0.968467	-0.0327322	0.0182312	0.24631
0.968446	-0.0325941	0.0182839	0.246404	0.968446	-0.0325941	0.0182839	0.246404	0.968446	-0.0325941	0.0182839	0.246404	0.968446	-0.0325941	0.0182839	0.246404
0.968446	-0.0325941	0.0182839	0.246404	0.968446	-0.0325941	0.0182839	0.246404	0.968446	-0.0325941	0.0182839	0.246404	0.968446	-0.0325941	0.0182839	0.246404
0.968416	-0.0325401	0.0183581	0.246525	0.968416	-0.0325401	0.0183581	0.246525	0.968416	-0.0325401	0.0183581	0.246525	0.968416	-0.0325401	0.0183581	0.246525
0.968435	-0.0325894	0.0183342	0.246446	0.968435	-0.0325894	0.0183342	0.246446	0.968435	-0.0325894	0.0183342	0.246446	0.968435	-0.0325894	0.0183342	0.246446
0.968423	-0.032766	0.0184732	0.246461	0.968423	-0.032766	0.0184732	0.246461	0.968423	-0.032766	0.0184732	0.246461	0.968423	-0.032766	0.0184732	0.246461
0.968417	-0.0327555	0.0184925	0.246483	0.968417	-0.0327555	0.0184925	0.246483	0.968417	-0.0327555	0.0184925	0.246483	0.968417	-0.0327555	0.0184925	0.246483
0.968417	-0.0327555	0.0184925	0.246483	0.968417	-0.0327555	0.0184925	0.246483	0.968417	-0.0327555	0.0184925	0.246483	0.968417	-0.0327555	0.0184925	0.246483
0.968414	-0.0327731	0.0184567	0.246495	0.968414	-0.0327731	0.0184567	0.246495	0.968414	-0.0327731	0.0184567	0.246495	0.968414	-0.0327731	0.0184567	0.246495
0.968412	-0.0326819	0.0184535	0.246513	0.968412	-0.0326819	0.0184535	0.246513	0.968412	-0.0326819	0.0184535	0.246513	0.968412	-0.0326819	0.0184535	0.246513
0.968431	-0.0327028	0.0182954	0.246447	0.968431	-0.0327028	0.0182954	0.246447	0.968431	-0.0327028	0.0182954	0.246447	0.968431	-0.0327028	0.0182954	0.246447
0.968431	-0.0327028	0.0182954	0.246447	0.968431	-0.0327028	0.0182954	0.246447	0.968431	-0.0327028	0.0182954	0.246447	0.968431	-0.0327028	0.0182954	0.246447
0.968442	-0.0327391	0.0182618	0.246403	0.968442	-0.0327391	0.0182618	0.246403	0.968442	-0.0327391	0.0182618	0.246403	0.968442	-0.0327391	0.0182618	0.246403
0.968433	-0.0328524	0.0184226	0.246413	0.968433	-0.0328524	0.0184226	0.246413	0.968433	-0.0328524	0.0184226	0.246413	0.968433	-0.0328524	0.0184226	0.246413
0.968441	-0.0328827	0.0183819	0.246381	0.968441	-0.0328827	0.0183819	0.246381	0.968441	-0.0328827	0.0183819	0.246381	0.968441	-0.0328827	0.0183819	0.246381
0.968448	-0.0328813	0.0182994	0.246359	0.968448	-0.0328813	0.0182994	0.246359	0.968448	-0.0328813	0.0182994	0.246359	0.968448	-0.0328813	0.0182994	0.246359
0.968439	-0.032854	0.0183027	0.246395	0.968439	-0.032854	0.0183027	0.246395	0.968439	-0.032854	0.0183027	0.246395	0.968439	-0.032854	0.0183027	0.246395
0.968431	-0.032775	0.0182846	0.246439	0.968431	-0.032775	0.0182846	0.246439	0.968431	-0.032775	0.0182846	0.246439	0.968431	-0.032775	0.0182846	0.246439
0.968419	-0.0327576	0.0183082	0.246489	0.968419	-0.0327576	0.0183082	0.246489	0.968419	-0.0327576	0.0183082	0.246489	0.968419	-0.0327576	0.0183082	0.246489
0.968408	-0.0327386	0.0183577	0.246529	0.968408	-0.0327386	0.0183577	0.246529	0.968408	-0.0327386	0.0183577	0.246529	0.968408	-0.0327386	0.0183577	0.246529
0.968398	-0.0327991	0.0184256	0.246557	0.968398	-0.0327991	0.0184256	0.246557	0.968398	-0.0327991	0.0184256	0.246557	0.968398	-0.0327991	0.0184256	0.246557
0.968398	-0.0328376	0.0184172	0.24655	0.968398	-0.0328376	0.0184172	0.24655	0.968398	-0.0328376	0.0184172	0.24655	0.968398	-0.0328376	0.0184172	0.24655
0.968398	-0.0328376	0.0184172	0.24655	0.968398	-0.0328376	0.0184172	0.24655	0.968398	-0.0328376	0.0184172	0.24655	0.968398	-0.0328376	0.0184172	0.24655
0.968405	-0.0328225	0.0184492	0.246525	0.968405	-0.0328225	0.0184492	0.246525	0.968405	-0.0328225	0.0184492	0.246525	0.968405	-0.0328225	0.0184492	0.246525
0.968394	-0.0328633	0.0184996	0.246559	0.968394	-0.0328633	0.0184996	0.246559	0.968394	-0.0328633	0.0184996	0.246559	0.968394	-0.0328633	0.0184996	0.246559
0.968396	-0.0329299	0.0184591	0.246545	0.968396	-0.0329299	0.0184591	0.246545	0.968396	-0.0329299	0.0184591	0.246545	0.968396	-0.0329299	0.0184591	0.246545
0.968389	-0.0330223	0.0186072	0.246547	0.968389	-0.0330223	0.0186072	0.246547	0.968389	-0.0330223	0.0186072	0.246547	0.968389	-0.0330223	0.0186072	0.246547
0.968388	-0.0329932	0.0185844	0.246557	0.968388	-0.0329932	0.0185844	0.246557	0.968388	-0.0329932	0.0185844	0.246557	0.968388	-0.0329932	0.0185844	0.246557
0.96837	-0.0330267	0.0187352	0.246614	0.96837	-0.0330267	0.0187352	0.246614	0.96837	-0.0330267	0.0187352	0.246614	0.96837	-0.0330267	0.0187352	0.246614
0.968381	-0.0329838	0.0186504	0.246581	0.968381	-0.0329838	0.0186504	0.246581	0.968381	-0.0329838	0.0186504	0.246581	0.968381	-0.0329838	0.0186504	0.246581
0.968365	-0.033005	0.0188276	0.246627	0.968365	-0.033005	0.0188276	0.246627	0.968365	-0.033005	0.0188276	0.246627	0.968365	-0.033005	0.0188276	0.246627
0.968368	-0.0330052	0.0188823	0.246614	0.968368	-0.0330052	0.0188823	0.246614	0.968368	-0.0330052	0.0188823	0.246614	0.968368	-0.0330052	0.0188823	0.246614
0.968368	-0.03294	0.0188478	0.246622	0.968368	-0.03294	0.0188478	0.246622	0.968368	-0.03294	0.0188478	0.246622	0.968368	-0.03294	0.0188478	0.246622
0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655
0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655
0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655	0.968391	-0.03287	0.0187736	0.24655
0.968428	-0.0328155	0.0185645	0.246424	0.968428	-0.0328155	0.0185645	0.246424	0.968428	-0.0328155	0.0185645	0.246424	0.968428	-0.0328155	0.0185645	0.246424
0.968432	-0.0327318	0.0185289	0.246424	0.968432	-0.0327318	0.0185289	0.246424	0.968432	-0.0327318	0.0185289	0.246424	0.968432	-0.0327318	0.0185289	0.246424
0.968423	-0.0325754	0.0186292	0.246472	0.968423	-0.0325754	0.0186292	0.246472	0.968423	-0.0325754	0.0186292	0.246472	0.968423	-0.0325754	0.0186292	0.246472
0.968411	-0.0325235	0.0186905	0.246521	0.968411	-0.0325235	0.0186905	0.246521	0.968411	-0.0325235	0.0186905	0.246521	0.968411	-0.0325235	0.0186905	0.246521
0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535
0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535
0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535	0.968405	-0.0325601	0.0187403	0.246535
0.968392	-0.0326068	0.0187423	0.246583	0.968392	-0.0326068	0.0187423	0.246583	0.968392	-0.0326068	0.0187423	0.246583	0.968392	-0.0326068	0.0187423	0.246583
0.968383	-0.0325546	0.0187649	0.246623	0.968383	-0.0325546	0.0187649	0.246623	0.968383	-0.0325546	0.0187649	0.246623	0.968383	-0.0325546	0.0187649	0.246623
0.968394	-0.0325922	0.0187261	0.246575	0.968394	-0.0325922	0.0187261	0.246575	0.968394	-0.0325922	0.0187261	0.246575	0.968394	-0.0325922	0.0187261	0.246575
0.968426	-0.0325784	0.018596	0.246461	0.968426	-0.0325784	0.018596	0.246461	0.968426	-0.0325784	0.018596	0.246461	0.968426	-0.0325784	0.018596	0.246461
0.96842	-0.0325767	0.0185685	0.24649	0.96842	-0.0325767	0.0185685	0.24649	0.96842	-0.0325767	0.0185685	0.24649	0.96842	-0.0325767	0.0185685	0.24649
0.968435	-0.0325801	0.0185282	0.246432	0.968435	-0.0325801	0.0185282	0.246432	0.968435	-0.0325801	0.0185282	0.246432	0.968435	-0.0325801	0.0185282	0.246432
0.968409	-0.0325508	0.0186694	0.246527	0.968409	-0.0325508	0.0186694	0.246527	0.968409	-0.0325508	0.0186694	0.246527	0.968409	-0.0325508	0.0186694	0.246527
0.968405	-0.0324879	0.0187175	0.246546	0.968405	-0.0324879	0.0187175	0.246546	0.968405	-0.0324879	0.0187175	0.246546	0.968405	-0.0324879	0.0187175	0.246546
0.968412	-0.0325386	0.0187076	0.246515	0.968412	-0.0325386	0.0187076	0.246515	0.968412	-0.0325386	0.0187076	0.246515	0.968412	-0.0325386	0.0187076	0.246515
0.968408	-0.0324495	0.0187471	0.246538	0.968408	-0.0324495	0.0187471	0.246538	0.968408	-0.0324495	0.0187471	0.246538	0.968408	-0.0324495	0.0187471	0.246538
