-0.0239447	-0.880244	-0.473886	-0.00536719	0.0762205	0.815713	0.572854	0.0253134	0.724708	-0.0776315	0.671436	-0.13396	0.794055	0.178672	0.569983	-0.112567	0.589739	-0.150129	0.789311	-0.0815964
-0.0239447	-0.880244	-0.473886	-0.00536719	0.0762205	0.815713	0.572854	0.0253134	0.724708	-0.0776315	0.671436	-0.13396	0.794055	0.178672	0.569983	-0.112567	0.589739	-0.150129	0.789311	-0.0815964
-0.0240155	-0.880569	-0.473281	-0.00519457	0.0760029	0.816288	0.572074	0.0250815	0.724708	-0.0776315	0.671436	-0.13396	0.793932	0.178495	0.569825	-0.114506	0.590689	-0.148602	0.789012	-0.0803966
-0.0240053	-0.881251	-0.472013	-0.00490496	0.0752845	0.817527	0.570416	0.0246286	0.724915	-0.0775041	0.671361	-0.133288	0.793932	0.178495	0.569825	-0.114506	0.591242	-0.14795	0.788754	-0.0800633
-0.0239563	-0.881626	-0.471316	-0.00474529	0.0752845	0.817527	0.570416	0.0246286	0.724915	-0.0775041	0.671361	-0.133288	0.793649	0.178056	0.569564	-0.118381	0.591757	-0.147331	0.788502	-0.0798836
-0.0239563	-0.881626	-0.471316	-0.00474529	0.0752845	0.817527	0.570416	0.0246286	0.724915	-0.0775041	0.671361	-0.133288	0.793649	0.178056	0.569564	-0.118381	0.591757	-0.147331	0.788502	-0.0798836
-0.0237951	-0.882387	-0.469901	-0.00442636	0.0742068	0.818877	0.568629	0.0243659	0.725342	-0.0773268	0.671215	-0.131794	0.79351	0.177786	0.569434	-0.12033	0.592564	-0.145985	0.788206	-0.0792898
-0.0237951	-0.882387	-0.469901	-0.00442636	0.0742068	0.818877	0.568629	0.0243659	0.725342	-0.0773268	0.671215	-0.131794	0.79351	0.177786	0.569434	-0.12033	0.592564	-0.145985	0.788206	-0.0792898
-0.0237951	-0.882387	-0.469901	-0.00442636	0.0742068	0.818877	0.568629	0.0243659	0.725342	-0.0773268	0.671215	-0.131794	0.79351	0.177786	0.569434	-0.12033	0.592564	-0.145985	0.788206	-0.0792898
-0.0237951	-0.882387	-0.469901	-0.00442636	0.0742068	0.818877	0.568629	0.0243659	0.725342	-0.0773268	0.671215	-0.131794	0.79351	0.177786	0.569434	-0.12033	0.592564	-0.145985	0.788206	-0.0792898
