0.326714	-0.322516	-0.613385	-0.642651	0.378649	-0.451976	-0.511524	-0.625049	0.627546	-0.644023	0.37417	0.226752	0.642675	-0.59504	0.350206	0.332043	0.407592	-0.807951	0.414686	0.0954976
0.326714	-0.322516	-0.613385	-0.642651	0.378649	-0.451976	-0.511524	-0.625049	0.627546	-0.644023	0.37417	0.226752	0.642675	-0.59504	0.350206	0.332043	0.407592	-0.807951	0.414686	0.0954976
0.326795	-0.322407	-0.613286	-0.642759	0.37862	-0.451956	-0.511553	-0.625057	0.627546	-0.644023	0.37417	0.226752	0.642661	-0.595043	0.35023	0.33204	0.407554	-0.807977	0.414717	0.0953063
0.326748	-0.322352	-0.613323	-0.642775	0.378662	-0.451908	-0.511623	-0.625009	0.627546	-0.644023	0.37417	0.226752	0.642661	-0.595043	0.35023	0.33204	0.407554	-0.807977	0.414717	0.0953063
0.326748	-0.322352	-0.613323	-0.642775	0.378662	-0.451908	-0.511623	-0.625009	0.627546	-0.644023	0.37417	0.226752	0.642661	-0.595043	0.35023	0.33204	0.407554	-0.807977	0.414717	0.0953063
0.326748	-0.322352	-0.613323	-0.642775	0.378662	-0.451908	-0.511623	-0.625009	0.627546	-0.644023	0.37417	0.226752	0.642661	-0.595043	0.35023	0.33204	0.407554	-0.807977	0.414717	0.0953063
0.326748	-0.322352	-0.613323	-0.642775	0.378662	-0.451908	-0.511623	-0.625009	0.627546	-0.644023	0.37417	0.226752	0.642661	-0.595043	0.35023	0.33204	0.407554	-0.807977	0.414717	0.0953063
0.326718	-0.322331	-0.613348	-0.642777	0.378677	-0.451937	-0.511668	-0.624941	0.627566	-0.644024	0.374149	0.22673	0.642597	-0.595112	0.350243	0.332024	0.407643	-0.807839	0.414891	0.0953404
0.326941	-0.322129	-0.613472	-0.642646	0.378677	-0.451937	-0.511668	-0.624941	0.627547	-0.644091	0.374076	0.226714	0.642583	-0.595107	0.350271	0.332031	0.407643	-0.807839	0.414891	0.0953404
0.326941	-0.322129	-0.613472	-0.642646	0.378755	-0.452064	-0.511735	-0.624748	0.627574	-0.644087	0.374046	0.226701	0.642547	-0.595116	0.350332	0.33202	0.407727	-0.807759	0.414946	0.0954154
0.326941	-0.322137	-0.613475	-0.64264	0.378755	-0.452048	-0.511737	-0.624758	0.627574	-0.644087	0.374046	0.226701	0.642547	-0.595116	0.350332	0.33202	0.407963	-0.807583	0.415027	0.09554
0.326931	-0.322126	-0.613481	-0.642644	0.378755	-0.452048	-0.511737	-0.624758	0.627574	-0.644087	0.374046	0.226701	0.642469	-0.595188	0.350412	0.331959	0.407963	-0.807583	0.415027	0.09554
0.326931	-0.322126	-0.613481	-0.642644	0.378718	-0.451999	-0.511783	-0.624778	0.627579	-0.644143	0.37399	0.226618	0.642396	-0.59517	0.350514	0.332023	0.408023	-0.807523	0.41508	0.0955658
0.326931	-0.322126	-0.613481	-0.642644	0.378718	-0.451999	-0.511783	-0.624778	0.627579	-0.644143	0.37399	0.226618	0.642396	-0.59517	0.350514	0.332023	0.408023	-0.807523	0.41508	0.0955658
0.32693	-0.322128	-0.613489	-0.642637	0.378745	-0.452036	-0.511779	-0.624738	0.627655	-0.644164	0.37371	0.226811	0.642396	-0.59517	0.350514	0.332023	0.408197	-0.807419	0.415117	0.0955448
0.327193	-0.322015	-0.613283	-0.642756	0.378846	-0.452177	-0.511693	-0.624646	0.627622	-0.644147	0.373756	0.226875	0.642396	-0.59517	0.350514	0.332023	0.408379	-0.807354	0.415083	0.0954605
0.327193	-0.322015	-0.613283	-0.642756	0.378846	-0.452177	-0.511693	-0.624646	0.627599	-0.644143	0.373787	0.226896	0.642371	-0.595196	0.350527	0.332011	0.408304	-0.807404	0.415031	0.095583
0.327302	-0.322102	-0.613291	-0.642649	0.379099	-0.452261	-0.511488	-0.624598	0.627564	-0.644153	0.373815	0.22692	0.642371	-0.595196	0.350527	0.332011	0.408304	-0.807404	0.415031	0.095583
0.327521	-0.322191	-0.613196	-0.642584	0.379284	-0.452255	-0.511374	-0.624584	0.627564	-0.644153	0.373815	0.22692	0.642371	-0.595196	0.350527	0.332011	0.409945	-0.806815	0.414451	0.0960452
0.327521	-0.322191	-0.613196	-0.642584	0.379284	-0.452255	-0.511374	-0.624584	0.627564	-0.644153	0.373815	0.22692	0.642371	-0.595196	0.350527	0.332011	0.409592	-0.807064	0.414304	0.0960912
0.327709	-0.322357	-0.613096	-0.6425	0.379284	-0.452255	-0.511374	-0.624584	0.627564	-0.644153	0.373815	0.22692	0.642314	-0.595239	0.350319	0.332265	0.409592	-0.807064	0.414304	0.0960912
0.327906	-0.322591	-0.612995	-0.642378	0.379375	-0.452269	-0.511212	-0.624652	0.627564	-0.644153	0.373815	0.22692	0.642314	-0.595239	0.350319	0.332265	0.409433	-0.807169	0.414177	0.0964363
0.327906	-0.322591	-0.612995	-0.642378	0.379635	-0.452452	-0.510963	-0.624564	0.627564	-0.644153	0.373815	0.22692	0.642168	-0.595242	0.350502	0.332347	0.410057	-0.806965	0.413901	0.0966816
0.327989	-0.322687	-0.612954	-0.642327	0.379635	-0.452452	-0.510963	-0.624564	0.627564	-0.644153	0.373815	0.22692	0.642055	-0.595267	0.350669	0.332346	0.410057	-0.806965	0.413901	0.0966816
0.328143	-0.322804	-0.612857	-0.642282	0.379735	-0.45249	-0.510854	-0.624566	0.627564	-0.644153	0.373815	0.22692	0.642055	-0.595267	0.350669	0.332346	0.410055	-0.806976	0.413884	0.0966668
0.328143	-0.322804	-0.612857	-0.642282	0.379735	-0.45249	-0.510854	-0.624566	0.627564	-0.644153	0.373815	0.22692	0.642055	-0.595267	0.350669	0.332346	0.410041	-0.807004	0.413865	0.0965748
0.328226	-0.322856	-0.612796	-0.642271	0.379953	-0.452595	-0.510658	-0.624517	0.627564	-0.644153	0.373815	0.22692	0.642055	-0.595267	0.350669	0.332346	0.410041	-0.807004	0.413865	0.0965748
0.328474	-0.322998	-0.612595	-0.642264	0.380076	-0.452671	-0.510564	-0.624465	0.627499	-0.644162	0.37384	0.227031	0.64199	-0.595278	0.35075	0.332367	0.410027	-0.807033	0.41385	0.0964538
0.328474	-0.322998	-0.612595	-0.642264	0.380076	-0.452671	-0.510564	-0.624465	0.627463	-0.644168	0.373866	0.227074	0.641783	-0.595212	0.351065	0.332552	0.410328	-0.806951	0.413742	0.0963245
0.328587	-0.323062	-0.612539	-0.642229	0.380318	-0.452704	-0.510396	-0.62443	0.627463	-0.644168	0.373866	0.227074	0.641783	-0.595212	0.351065	0.332552	0.410328	-0.806951	0.413742	0.0963245
0.328835	-0.323233	-0.612437	-0.642113	0.380318	-0.452704	-0.510396	-0.62443	0.62733	-0.644213	0.373976	0.227132	0.641577	-0.595237	0.351318	0.332637	0.410663	-0.806825	0.413617	0.0964932
0.328835	-0.323233	-0.612437	-0.642113	0.380405	-0.45276	-0.510331	-0.62439	0.62733	-0.644213	0.373976	0.227132	0.641376	-0.595226	0.3516	0.332748	0.411237	-0.806483	0.413583	0.0970477
0.328912	-0.323304	-0.612407	-0.642066	0.380573	-0.452871	-0.510236	-0.624284	0.62733	-0.644213	0.373976	0.227132	0.641376	-0.595226	0.3516	0.332748	0.411237	-0.806483	0.413583	0.0970477
0.328912	-0.323304	-0.612407	-0.642066	0.380573	-0.452871	-0.510236	-0.624284	0.62733	-0.644213	0.373976	0.227132	0.641376	-0.595226	0.3516	0.332748	0.411237	-0.806483	0.413583	0.0970477
0.329033	-0.323341	-0.612362	-0.642028	0.380709	-0.452862	-0.509981	-0.624416	0.62733	-0.644213	0.373976	0.227132	0.641063	-0.595224	0.351992	0.332937	0.411468	-0.806302	0.413654	0.0972709
