0.558025	-0.408288	-0.52453	0.496766	0.526227	-0.467951	0.361934	-0.610828	0.656466	-0.731082	-0.181363	-0.0409771	0.554891	-0.763982	-0.219799	-0.245185	0.7603	-0.636482	-0.128012	-0.021175
0.558032	-0.408268	-0.524533	0.496772	0.526169	-0.467878	0.362028	-0.610879	0.656466	-0.731082	-0.181363	-0.0409771	0.554892	-0.763978	-0.2198	-0.245193	0.7603	-0.636482	-0.128012	-0.021175
0.558032	-0.408268	-0.524533	0.496772	0.526169	-0.467878	0.362028	-0.610879	0.656462	-0.731088	-0.181335	-0.0410531	0.554844	-0.76405	-0.219743	-0.245128	0.760456	-0.636314	-0.127952	-0.0209828
0.558093	-0.408219	-0.524483	0.496797	0.526165	-0.467886	0.362022	-0.610879	0.656467	-0.731075	-0.181364	-0.0410731	0.554844	-0.76405	-0.219743	-0.245128	0.76054	-0.636225	-0.127907	-0.0208927
0.558112	-0.408201	-0.524482	0.496792	0.526165	-0.467886	0.362022	-0.610879	0.656439	-0.731094	-0.181406	-0.0410092	0.554853	-0.764065	-0.219708	-0.245096	0.76054	-0.636225	-0.127907	-0.0208927
0.558112	-0.408201	-0.524482	0.496792	0.526165	-0.467886	0.362022	-0.610879	0.656439	-0.731094	-0.181406	-0.0410092	0.55488	-0.764088	-0.219637	-0.245025	0.760527	-0.636252	-0.127854	-0.0208753
0.558105	-0.40818	-0.52448	0.496819	0.526139	-0.467904	0.362056	-0.610867	0.656436	-0.731101	-0.181393	-0.0409899	0.55488	-0.764088	-0.219637	-0.245025	0.76073	-0.636015	-0.127831	-0.0208284
0.558088	-0.408198	-0.524496	0.496806	0.526139	-0.467904	0.362056	-0.610867	0.656436	-0.731101	-0.181393	-0.0409899	0.554911	-0.764065	-0.219519	-0.245133	0.76073	-0.636015	-0.127831	-0.0208284
0.558088	-0.408198	-0.524496	0.496806	0.526139	-0.467904	0.362056	-0.610867	0.656443	-0.731096	-0.181391	-0.0409831	0.554907	-0.764057	-0.219537	-0.24515	0.760899	-0.635835	-0.127746	-0.0206718
0.558079	-0.408204	-0.524507	0.496799	0.52614	-0.467898	0.362053	-0.610873	0.656459	-0.731071	-0.181443	-0.040937	0.554907	-0.764057	-0.219537	-0.24515	0.761004	-0.635738	-0.127628	-0.0205391
0.558079	-0.408204	-0.524507	0.496799	0.52614	-0.467898	0.362053	-0.610873	0.656459	-0.731071	-0.181443	-0.040937	0.554907	-0.764057	-0.219537	-0.24515	0.761004	-0.635738	-0.127628	-0.0205391
0.558079	-0.408204	-0.524507	0.496799	0.52614	-0.467898	0.362053	-0.610873	0.656459	-0.731071	-0.181443	-0.040937	0.554907	-0.764057	-0.219537	-0.24515	0.761004	-0.635738	-0.127628	-0.0205391
0.558174	-0.408296	-0.524414	0.496716	0.52612	-0.467829	0.362061	-0.610938	0.656431	-0.731084	-0.181482	-0.0409775	0.554896	-0.764052	-0.219565	-0.245167	0.761241	-0.635469	-0.127586	-0.0203145
0.558174	-0.408296	-0.524414	0.496716	0.526113	-0.467838	0.362038	-0.610951	0.656431	-0.731084	-0.181482	-0.0409775	0.554896	-0.764052	-0.219565	-0.245167	0.761241	-0.635469	-0.127586	-0.0203145
0.558173	-0.408297	-0.524424	0.496705	0.526122	-0.467885	0.362006	-0.610926	0.656397	-0.731113	-0.181484	-0.0409942	0.554896	-0.764052	-0.219565	-0.245167	0.761246	-0.635472	-0.127557	-0.0202292
0.558173	-0.408297	-0.524424	0.496705	0.526122	-0.467885	0.362006	-0.610926	0.656397	-0.731113	-0.181484	-0.0409942	0.554896	-0.764052	-0.219565	-0.245167	0.761246	-0.635472	-0.127557	-0.0202292
0.558173	-0.408301	-0.524444	0.496681	0.526122	-0.467895	0.361975	-0.610937	0.656379	-0.731129	-0.181484	-0.0409948	0.55489	-0.764044	-0.219537	-0.245227	0.761392	-0.635314	-0.127514	-0.0199776
0.558178	-0.408297	-0.524451	0.496671	0.526122	-0.467895	0.361975	-0.610937	0.656379	-0.731129	-0.181484	-0.0409948	0.554922	-0.764025	-0.219533	-0.245218	0.761462	-0.63524	-0.127481	-0.0198496
0.558178	-0.408297	-0.524451	0.496671	0.526206	-0.468194	0.361821	-0.610727	0.656379	-0.731129	-0.181484	-0.0409948	0.554947	-0.764012	-0.21953	-0.245206	0.76153	-0.635185	-0.127395	-0.0195759
0.558073	-0.408317	-0.524582	0.496634	0.526198	-0.468191	0.361803	-0.610747	0.656375	-0.731137	-0.181465	-0.0409967	0.554947	-0.764012	-0.21953	-0.245206	0.76153	-0.635185	-0.127395	-0.0195759
0.558073	-0.408317	-0.524582	0.496634	0.526198	-0.468191	0.361803	-0.610747	0.656298	-0.731197	-0.181515	-0.0409485	0.554947	-0.764012	-0.21953	-0.245206	0.761602	-0.63511	-0.127354	-0.0194466
0.558067	-0.408326	-0.524586	0.496629	0.526198	-0.468191	0.361803	-0.610747	0.656298	-0.731197	-0.181515	-0.0409485	0.554945	-0.764011	-0.219534	-0.245211	0.761731	-0.634971	-0.127303	-0.0192696
0.558093	-0.408383	-0.524554	0.496587	0.526182	-0.468205	0.361799	-0.610753	0.656288	-0.731201	-0.181532	-0.040949	0.554885	-0.76405	-0.219498	-0.245259	0.761731	-0.634971	-0.127303	-0.0192696
0.558093	-0.408383	-0.524554	0.496587	0.526216	-0.468213	0.361747	-0.610747	0.656298	-0.731189	-0.181545	-0.0409578	0.554885	-0.76405	-0.219498	-0.245259	0.761801	-0.634887	-0.12731	-0.0192166
0.558104	-0.408389	-0.524529	0.496597	0.526216	-0.468213	0.361747	-0.610747	0.656298	-0.731189	-0.181545	-0.0409578	0.554887	-0.764038	-0.219519	-0.245271	0.761784	-0.634908	-0.127327	-0.0191071
0.558115	-0.408385	-0.524495	0.496622	0.526219	-0.468208	0.361743	-0.610752	0.656325	-0.731174	-0.181489	-0.0410363	0.554887	-0.764038	-0.219519	-0.245271	0.761784	-0.634908	-0.127327	-0.0191071
0.558115	-0.408385	-0.524495	0.496622	0.526224	-0.468203	0.361739	-0.610753	0.656325	-0.731174	-0.181489	-0.0410363	0.554884	-0.76401	-0.219579	-0.24531	0.761969	-0.634701	-0.127277	-0.0189216
0.558144	-0.408464	-0.52446	0.496563	0.526224	-0.468203	0.361739	-0.610753	0.656344	-0.731155	-0.181495	-0.0410392	0.554884	-0.76401	-0.219579	-0.24531	0.762109	-0.63456	-0.127165	-0.018768
0.558148	-0.408453	-0.524432	0.496596	0.526221	-0.468215	0.36176	-0.610734	0.656344	-0.731155	-0.181495	-0.0410392	0.55491	-0.763993	-0.219663	-0.245229	0.762109	-0.63456	-0.127165	-0.018768
0.558148	-0.408453	-0.524432	0.496596	0.526211	-0.468257	0.361802	-0.610686	0.656368	-0.731135	-0.181495	-0.0410262	0.554902	-0.764002	-0.219655	-0.245227	0.762217	-0.634445	-0.127106	-0.0187025
0.558156	-0.408451	-0.524422	0.4966	0.526211	-0.468257	0.361802	-0.610686	0.656385	-0.731116	-0.181508	-0.0410224	0.554902	-0.764002	-0.219655	-0.245227	0.762217	-0.634445	-0.127106	-0.0187025
